From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(289P/Blanpain) (1/1)
Date: March 5, 2021 at 3:22:06 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 24865 Fri Mar  5 15:22:06 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                    289P/Blanpain              2021-Mar-05 15:22:06
Rec #:90001202 (+COV) Soln.date: 2020-Mar-20_11:59:28    # obs: 301 (2013-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268
  A= 3.045328518763871    MA= 330.5129511889054   ADIST= 5.131747369269986
  PER= 5.3144636232372    N= .185461103           ANGMOM= .021866831
  DAN= .96469             DDN= 4.97235            L= 78.72078980000001
  B= 1.0068582            MOID= .0157254          TP= 2019-Dec-20.9931666260

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#K192/7, data arc: 2013-07-04 to 2020-03-15
2: k1=4.5; radar( 0 delay, 7 Dop.);
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Fri Mar  5 15:22:06 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 289P/Blanpain                   {source: JPL#K192/7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.                  
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626       
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.806457266246343E+00  Y=-9.923836828350668E-01  Z=-6.676379654077969E-01
 VX=-1.691548184328044E-03 VY= 1.179852737585390E-02 VZ= 5.825041808322046E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2453842.500000000, A.D. 2006-Apr-17 00:00:00.0000, -1.566660526406775E+00, -4.849676092193834E+00, -2.574471427777894E-02,  3.825232182686130E-03, -2.255209796683304E-03, -4.553656245353811E-04,  2.943500507119273E-02,  5.096513140816067E+00,  9.724138621573684E-04,
2453856.500000000, A.D. 2006-May-01 00:00:00.0000, -1.512771509766244E+00, -4.880184659536336E+00, -3.211357111903972E-02,  3.872853547860970E-03, -2.103189060744504E-03, -4.544386643902534E-04,  2.950928803803273E-02,  5.109374837823530E+00,  8.650377532096733E-04,
2453870.500000000, A.D. 2006-May-15 00:00:00.0000, -1.458230181523539E+00, -4.908566150869214E+00, -3.846809569787476E-02,  3.918427640282145E-03, -1.951332443923838E-03, -4.533186171033915E-04,  2.957490437478510E-02,  5.120735954347950E+00,  7.580381555917598E-04,
2453884.500000000, A.D. 2006-May-29 00:00:00.0000, -1.403064844158949E+00, -4.934822466378473E+00, -4.480560531565187E-02,  3.962006979376665E-03, -1.799581606339646E-03, -4.520083852034987E-04,  2.963188274553620E-02,  5.130601453422025E+00,  6.513691573233291E-04,
2453898.500000000, A.D. 2006-Jun-12 00:00:00.0000, -1.347303085811804E+00, -4.958954590391422E+00, -5.112344752433268E-02,  4.003635844070115E-03, -1.647864783119210E-03, -4.505089714414624E-04,  2.968024757137327E-02,  5.138975563425938E+00,  5.449738455858005E-04,
2453912.500000000, A.D. 2006-Jun-26 00:00:00.0000, -1.290971999300609E+00, -4.980962548039727E+00, -5.741897606963022E-02,  4.043345132027835E-03, -1.496119503138231E-03, -4.488208966137693E-04,  2.972001909075922E-02,  5.145861788540915E+00,  4.388071022267870E-04,
2453926.500000000, A.D. 2006-Jul-10 00:00:00.0000, -1.234098223077497E+00, -5.000845521235332E+00, -6.368955663485248E-02,  4.081168350350444E-03, -1.344285137636101E-03, -4.469450877580894E-04,  2.975121400759506E-02,  5.151263020957758E+00,  3.328242856300098E-04,
2453940.500000000, A.D. 2006-Jul-24 00:00:00.0000, -1.176707946645212E+00, -5.018601818861556E+00, -6.993256430666109E-02,  4.117135419215678E-03, -1.192297958676437E-03, -4.448819288739616E-04,  2.977384529635569E-02,  5.155181507137165E+00,  2.269783268179401E-04,
2453954.500000000, A.D. 2006-Aug-07 00:00:00.0000, -1.118826977846663E+00, -5.034228851408386E+00, -7.614537598560085E-02,  4.151271012009571E-03, -1.040093917838269E-03, -4.426313490042009E-04,  2.978792213138115E-02,  5.157618835566863E+00,  1.212228276638229E-04,
2453968.500000000, A.D. 2006-Aug-21 00:00:00.0000, -1.060480792387888E+00, -5.047723147190371E+00, -8.232536792253943E-02,  4.183599666642190E-03, -8.876103856856225E-04, -4.401934335576503E-04,  2.979345002826611E-02,  5.158575961242471E+00,  1.551270873462571E-05,
2453982.500000000, A.D. 2006-Sep-04 00:00:00.0000, -1.001694509313366E+00, -5.059080283191368E+00, -8.846991297459336E-02,  4.214143773022024E-03, -7.347717752204157E-04, -4.375670506003528E-04,  2.979043042663918E-02,  5.158053133427954E+00, -9.020918305929735E-05,
2453996.500000000, A.D. 2006-Sep-18 00:00:00.0000, -9.424930815276980E-01, -5.068294760142428E+00, -9.457635327893478E-02,  4.242906423144145E-03, -5.815054113089978E-04, -4.347495471513420E-04,  2.977886021103467E-02,  5.156049812697150E+00, -1.959934698464562E-04,
2454010.500000000, A.D. 2006-Oct-02 00:00:00.0000, -8.829014246223051E-01, -5.075360133766964E+00, -1.006419990979067E-01,  4.269891417658655E-03, -4.277458942560560E-04, -4.317389094894065E-04,  2.975873257222635E-02,  5.152564820069084E+00, -3.018841574871201E-04,
2454024.500000000, A.D. 2006-Oct-16 00:00:00.0000, -8.229444094350948E-01, -5.080269028474450E+00, -1.066641301264820E-01,  4.295100332937371E-03, -2.734256520515822E-04, -4.285326932444651E-04,  2.973003705803928E-02,  5.147596345805764E+00, -4.079270648330463E-04,
2454038.500000000, A.D. 2006-Oct-30 00:00:00.0000, -7.626469177190036E-01, -5.083013119482945E+00, -1.126399880997449E-01,  4.318530043543015E-03, -1.184771226865990E-04, -4.251279572994476E-04,  2.969275952664782E-02,  5.141141941325987E+00, -5.141671791846237E-04,
2454052.500000000, A.D. 2006-Nov-13 00:00:00.0000, -7.020338944786556E-01, -5.083583154245507E+00, -1.185667727885890E-01,  4.340176009483813E-03,  3.716446342246103E-05, -4.215217916699905E-04,  2.964688232500066E-02,  5.133198550098668E+00, -6.206463274817483E-04,
2454066.500000000, A.D. 2006-Nov-27 00:00:00.0000, -6.411303100469220E-01, -5.081968941961745E+00, -1.244416437645497E-01,  4.360037795036061E-03,  1.935720921578126E-04, -4.177109385748098E-04,  2.959238422654344E-02,  5.123762496859848E+00, -7.274144947572880E-04,
2454080.500000000, A.D. 2006-Dec-11 00:00:00.0000, -5.799612457343687E-01, -5.078159188501077E+00, -1.302616984758058E-01,  4.378097843609524E-03,  3.508250738785897E-04, -4.136900245010705E-04,  2.952923960151779E-02,  5.112829343954429E+00, -8.345251522253596E-04,
2454094.500000000, A.D. 2006-Dec-25 00:00:00.0000, -5.185520707186476E-01, -5.072141570170892E+00, -1.360239618635604E-01,  4.394336377222797E-03,  5.089931963448893E-04, -4.094542529548363E-04,  2.945741899974763E-02,  5.100393992242491E+00, -9.420217723527185E-04,
2454108.500000000, A.D. 2007-Jan-08 00:00:00.0000, -4.569284155474588E-01, -5.063902765735262E+00, -1.417253916678077E-01,  4.408734391821308E-03,  6.681499910437549E-04, -4.049986263687283E-04,  2.937688935113151E-02,  5.086450715813467E+00, -1.049951000654850E-03,
2454122.500000000, A.D. 2007-Jan-22 00:00:00.0000, -3.951162046588574E-01, -5.053428397312043E+00, -1.473628712912581E-01,  4.421268616351307E-03,  8.283724818138437E-04, -4.003175327825720E-04,  2.928761370873863E-02,  5.070993117504598E+00, -1.158361650558004E-03,
2454136.500000000, A.D. 2007-Feb-05 00:00:00.0000, -3.331417191894595E-01, -5.040703000346324E+00, -1.529332026424872E-01,  4.431911988153274E-03,  9.897383436921366E-04, -3.954050475166551E-04,  2.918955118716004E-02,  5.054014118226761E+00, -1.267301813479305E-03,
2454150.500000000, A.D. 2007-Feb-19 00:00:00.0000, -2.710316004781365E-01, -5.025710004463783E+00, -1.584331056504793E-01,  4.440640881176714E-03,  1.152330891518505E-03, -3.902552114953485E-04,  2.908265695319890E-02,  5.035505955352566E+00, -1.376824019562157E-03,
2454164.500000000, A.D. 2007-Mar-05 00:00:00.0000, -2.088128819351607E-01, -5.008431547410923E+00, -1.638592018279443E-01,  4.447417962377014E-03,  1.316248663817161E-03, -3.848596935265160E-04,  2.896688129218430E-02,  5.015460021053575E+00, -1.486993548047428E-03,
2454178.500000000, A.D. 2007-Mar-19 00:00:00.0000, -1.465132346125348E-01, -4.988848435763916E+00, -1.692079904373228E-01,  4.452194238797424E-03,  1.481582279063584E-03, -3.792098818672754E-04,  2.884216957824128E-02,  4.993866857152734E+00, -1.597865882410852E-03,
2454192.500000000, A.D. 2007-Apr-02 00:00:00.0000, -8.416100883335256E-02, -4.966940200508751E+00, -1.744758512477868E-01,  4.454920501952744E-03,  1.648425301477155E-03, -3.732970513407012E-04,  2.870846271505623E-02,  4.970716231440536E+00, -1.709497944503626E-03,
2454206.500000000, A.D. 2007-Apr-16 00:00:00.0000, -2.178528688960876E-02, -4.942685022462354E+00, -1.796590356455891E-01,  4.455540847617154E-03,  1.816876592621910E-03, -3.671115725778690E-04,  2.856569685165391E-02,  4.945997088463320E+00, -1.821949929478130E-03,
2454220.500000000, A.D. 2007-Apr-30 00:00:00.0000,  4.058401113208959E-02, -4.916059678727893E+00, -1.847536544881452E-01,  4.453991721170776E-03,  1.987037206138518E-03, -3.606430686973814E-04,  2.841380324201261E-02,  4.919697525216412E+00, -1.935282091211285E-03,
2454234.500000000, A.D. 2007-May-14 00:00:00.0000,  1.029160546936498E-01, -4.887039526982755E+00, -1.897556719599268E-01,  4.450208396939458E-03,  2.159010313456271E-03, -3.538810077883801E-04,  2.825270833537574E-02,  4.891804806781082E+00, -2.049554370591755E-03,
2454248.500000000, A.D. 2007-May-28 00:00:00.0000,  1.651790844908992E-01, -4.855598367816729E+00, -1.946608944007643E-01,  4.444117975683655E-03,  2.332916093777321E-03, -3.468128463967423E-04,  2.808233319892528E-02,  4.862305266363542E+00, -2.164840906340019E-03,
2454262.500000000, A.D. 2007-Jun-11 00:00:00.0000,  2.273401589937111E-01, -4.821708311805073E+00, -1.994649381116766E-01,  4.435627888213389E-03,  2.508871591681374E-03, -3.394246430603680E-04,  2.790259295700577E-02,  4.831184208199611E+00, -2.281210334185081E-03,
2454276.500000000, A.D. 2007-Jun-25 00:00:00.0000,  2.893650313697663E-01, -4.785339853044078E+00, -2.041632264868916E-01,  4.424644547514203E-03,  2.686993837896508E-03, -3.317025628367300E-04,  2.771339743101433E-02,  4.798426018348213E+00, -2.398728203707510E-03,
2454290.500000000, A.D. 2007-Jul-09 00:00:00.0000,  3.512181053559643E-01, -4.746461790201375E+00, -2.087509827767568E-01,  4.411067825058091E-03,  2.867407913411196E-03, -3.236317839384263E-04,  2.751465095440124E-02,  4.764014132659740E+00, -2.517464563893515E-03,
2454304.500000000, A.D. 2007-Jul-23 00:00:00.0000,  4.128623188020347E-01, -4.705041122204409E+00, -2.132232153038695E-01,  4.394788321696907E-03,  3.050245530938501E-03, -3.151964559156932E-04,  2.730625207152471E-02,  4.727930984634361E+00, -2.637492170991920E-03,
2454318.500000000, A.D. 2007-Aug-06 00:00:00.0000,  4.742590252866084E-01, -4.661042968595742E+00, -2.175747059181453E-01,  4.375690539414709E-03,  3.235643836201100E-03, -3.063801946756922E-04,  2.708809342374072E-02,  4.690157985699093E+00, -2.758884387290465E-03,
2454332.500000000, A.D. 2007-Aug-20 00:00:00.0000,  5.353679453141059E-01, -4.614430413140158E+00, -2.218000000974071E-01,  4.353653602957928E-03,  3.423759985073620E-03, -2.971650691457599E-04,  2.686006129851795E-02,  4.650675447139469E+00, -2.881728591546603E-03,
2454346.500000000, A.D. 2007-Sep-03 00:00:00.0000,  5.961469183764366E-01, -4.565164217874417E+00, -2.258933697475057E-01,  4.328529264198208E-03,  3.614762926513600E-03, -2.875303644003973E-04,  2.662203439000520E-02,  4.609462365498446E+00, -3.006119734713874E-03,
2454360.500000000, A.D. 2007-Sep-17 00:00:00.0000,  6.565516170521859E-01, -4.513202779729705E+00, -2.298487938360839E-01,  4.300158482492353E-03,  3.808824611167139E-03, -2.774549241365035E-04,  2.637388395550659E-02,  4.566496449669229E+00, -3.132149404986570E-03,
2454374.500000000, A.D. 2007-Oct-01 00:00:00.0000,  7.165354017748697E-01, -4.458501980715061E+00, -2.336599445804203E-01,  4.268368268697090E-03,  4.006132818946423E-03, -2.669159007762645E-04,  2.611547351781577E-02,  4.521754069356064E+00, -3.259917800762310E-03,
2454388.500000000, A.D. 2007-Oct-15 00:00:00.0000,  7.760490714350855E-01, -4.401014964424484E+00, -2.373201591381147E-01,  4.232965021654272E-03,  4.206890687175390E-03, -2.558882479890543E-04,  2.584665816132977E-02,  4.475210133200099E+00, -3.389533095042337E-03,
2454402.500000000, A.D. 2007-Oct-29 00:00:00.0000,  8.350405571213450E-01, -4.340691935974869E+00, -2.408224087091969E-01,  4.193733082886145E-03,  4.411314535184984E-03, -2.443448011877497E-04,  2.556728399931924E-02,  4.426837996540113E+00, -3.521108413856517E-03,
2454416.500000000, A.D. 2007-Nov-12 00:00:00.0000,  8.934546452895877E-01, -4.277479944675748E+00, -2.441592691715796E-01,  4.150438044655728E-03,  4.619642510005462E-03, -2.322558732834342E-04,  2.527718767991710E-02,  4.376609375877083E+00, -3.654768163916475E-03,
2454430.500000000, A.D. 2007-Nov-26 00:00:00.0000,  9.512325720278049E-01, -4.211322492123994E+00, -2.473228653318156E-01,  4.102802735864937E-03,  4.832138980467724E-03, -2.195866520142814E-04,  2.497619489367511E-02,  4.324494090465613E+00, -3.790655468978464E-03,
2454444.500000000, A.D. 2007-Dec-10 00:00:00.0000,  1.008311405702232E+00, -4.142159341532822E+00, -2.503048113971216E-01,  4.050512776861422E-03,  5.049074425078895E-03, -2.062992799357741E-04,  2.466411987066563E-02,  4.270459975239832E+00, -3.928910459062447E-03,
2454458.500000000, A.D. 2007-Dec-24 00:00:00.0000,  1.064623587263269E+00, -4.069926343562352E+00, -2.530961660746786E-01,  3.993219341944210E-03,  5.270738697776551E-03, -1.923519296724149E-04,  2.434076526451184E-02,  4.214472860733811E+00, -4.069680789602016E-03,
2454472.500000000, A.D. 2008-Jan-07 00:00:00.0000,  1.120096368433660E+00, -3.994555143652769E+00, -2.556873672459601E-01,  3.930528738564107E-03,  5.497442392790316E-03, -1.776976376800975E-04,  2.400592141454870E-02,  4.156496445328714E+00, -4.213123001585146E-03,
2454486.500000000, A.D. 2008-Jan-21 00:00:00.0000,  1.174651140796297E+00, -3.915972904915495E+00, -2.580681566036554E-01,  3.861996967536945E-03,  5.729514850098192E-03, -1.622838840034295E-04,  2.365936574168948E-02,  4.096492190650331E+00, -4.359399367486667E-03,
2454500.500000000, A.D. 2008-Feb-04 00:00:00.0000,  1.228202732921827E+00, -3.834102040371862E+00, -2.602275011263548E-01,  3.787130754543857E-03,  5.967307880415879E-03, -1.460523263272086E-04,  2.330086238998641E-02,  4.034419259507220E+00, -4.508677699370916E-03,
2454514.500000000, A.D. 2008-Feb-18 00:00:00.0000,  1.280658628939546E+00, -3.748859772518105E+00, -2.621534926830899E-01,  3.705367512188620E-03,  6.211210524933223E-03, -1.289357330677231E-04,  2.293016110682657E-02,  3.970234322002639E+00, -4.661146910743708E-03,
2454528.500000000, A.D. 2008-Mar-03 00:00:00.0000,  1.331917836479373E+00, -3.660157747713694E+00, -2.638332198788713E-01,  3.616061702130367E-03,  6.461628071027177E-03, -1.108584593143096E-04,  2.254699617169298E-02,  3.903891370055285E+00, -4.816996950301669E-03,
2454542.500000000, A.D. 2008-Mar-17 00:00:00.0000,  1.381869794333392E+00, -3.567901774296926E+00, -2.652526540525367E-01,  3.518489253615296E-03,  6.718992217149170E-03, -9.173606433398672E-05,  2.215108645698722E-02,  3.835341727930391E+00, -4.976421490232754E-03,
2454556.500000000, A.D. 2008-Mar-31 00:00:00.0000,  1.430393138008371E+00, -3.471991381789317E+00, -2.663965083636514E-01,  3.411827727721905E-03,  6.983768319438442E-03, -7.147296178394206E-05,  2.174213477881801E-02,  3.764533939832269E+00, -5.139623817843398E-03,
2454570.500000000, A.D. 2008-Apr-14 00:00:00.0000,  1.477354193864807E+00, -3.372319348419640E+00, -2.672480703351230E-01,  3.295138147588467E-03,  7.256455405842531E-03, -4.996082233825102E-05,  2.131982720257273E-02,  3.691413649667732E+00, -5.306814334601692E-03,
2454584.500000000, A.D. 2008-Apr-28 00:00:00.0000,  1.522605235073081E+00, -3.268771229626940E+00, -2.677890135913044E-01,  3.167349916960174E-03,  7.537587479252534E-03, -2.707714814966325E-05,  2.088383266014290E-02,  3.615923534770747E+00, -5.478206155309951E-03,
2454598.500000000, A.D. 2008-May-12 00:00:00.0000,  1.565982493479354E+00, -3.161224757864566E+00, -2.679991774316929E-01,  3.027233232541235E-03,  7.827750705668267E-03, -2.681375397171059E-06,  2.043380238359353E-02,  3.538003207845318E+00, -5.654027229979155E-03,
2454612.500000000, A.D. 2008-May-26 00:00:00.0000,  1.607303561601178E+00, -3.049549158599971E+00, -2.678562838076489E-01,  2.873351317593196E-03,  8.127569083860394E-03,  2.338835038387677E-05,  1.996936874036153E-02,  3.457589015286355E+00, -5.834510198314617E-03,
2454626.500000000, A.D. 2008-Jun-09 00:00:00.0000,  1.646364377892037E+00, -2.933604696881954E+00, -2.673356341846271E-01,  2.704041785427994E-03,  8.437701791536285E-03,  5.131676383918841E-05,  1.949014576700425E-02,  3.374614129595352E+00, -6.019877104207193E-03,
2454640.500000000, A.D. 2008-Jun-23 00:00:00.0000,  1.682935738796467E+00, -2.813242102005980E+00, -2.664097508170000E-01,  2.517365399577886E-03,  8.758851421514200E-03,  8.131708225887049E-05,  1.899572982142436E-02,  3.289008662309634E+00, -6.210342126292101E-03,
2454654.500000000, A.D. 2008-Jul-07 00:00:00.0000,  1.716758995021628E+00, -2.688301996730233E+00, -2.650479390828644E-01,  2.311043740758598E-03,  9.091757700702027E-03,  1.136366325455552E-04,  1.848570061454771E-02,  3.200699842631843E+00, -6.406100357461085E-03,
2454668.500000000, A.D. 2008-Jul-21 00:00:00.0000,  1.747540811227926E+00, -2.558614452798798E+00, -2.632157664894162E-01,  2.082387477449710E-03,  9.437186086171738E-03,  1.485631988970721E-04,  1.795962348159422E-02,  3.109612410688293E+00, -6.607308267051662E-03,
2454682.500000000, A.D. 2008-Aug-04 00:00:00.0000,  1.774946832563833E+00, -2.423998677807643E+00, -2.608744396934676E-01,  1.828206754109861E-03,  9.795923513640236E-03,  1.864339991901541E-04,  1.741705331868831E-02,  3.015669299131946E+00, -6.814066691093467E-03,
2454696.500000000, A.D. 2008-Aug-18 00:00:00.0000,  1.798593720343798E+00, -2.284262836675919E+00, -2.579800235571842E-01,  1.544669067763592E-03,  1.016874969372025E-02,  2.276480783556069E-04,  1.685753970059317E-02,  2.918792519250627E+00, -7.026396517357873E-03,
2454710.500000000, A.D. 2008-Sep-01 00:00:00.0000,  1.818039181290641E+00, -2.139204584965837E+00, -2.544825046774699E-01,  1.227159166215147E-03,  1.055637956922010E-02,  2.726770517445679E-04,  1.628063613673349E-02,  2.818904763597684E+00, -7.244169413616520E-03,
2454724.500000000, A.D. 2008-Sep-15 00:00:00.0000,  1.832769713328445E+00, -1.988612311097318E+00, -2.503246582205850E-01,  8.700799775516224E-04,  1.095940872717947E-02,  3.220828596559361E-04,  1.568591457641341E-02,  2.715931917492612E+00, -7.467044382567304E-03,
2454738.500000000, A.D. 2008-Sep-29 00:00:00.0000,  1.842185056654288E+00, -1.832267501146132E+00, -2.454406353036219E-01,  4.665842747005449E-04,  1.137820470963885E-02,  3.765395491035739E-04,  1.507298651792159E-02,  2.609806713949311E+00, -7.694362241906179E-03,
2454752.500000000, A.D. 2008-Oct-13 00:00:00.0000,  1.845578377266936E+00, -1.669949067468652E+00, -2.397542135585110E-01,  8.229126061465808E-06,  1.181273110413824E-02,  4.368599104871496E-04,  1.444153491733694E-02,  2.500474258514520E+00, -7.924980923633760E-03,
2454766.500000000, A.D. 2008-Oct-27 00:00:00.0000,  1.842110929816386E+00, -1.501440780456244E+00, -2.331766311477567E-01, -5.154733340766519E-04,  1.226227558936785E-02,  5.040289322070163E-04,  1.379136267407877E-02,  2.387900424280599E+00, -8.157026676722806E-03,
2454780.500000000, A.D. 2008-Nov-10 00:00:00.0000,  1.830779324502386E+00, -1.326543504108932E+00, -2.256038791639020E-01, -1.117675291410478E-03,  1.272501216174605E-02,  5.792475568289266E-04,  1.312246534792942E-02,  2.272084442447687E+00, -8.387531368851604E-03,
2454794.500000000, A.D. 2008-Nov-24 00:00:00.0000,  1.810372900685955E+00, -1.145095631513551E+00, -2.169133528757578E-01, -1.814979242536950E-03,  1.319725227940626E-02,  6.639796190782365E-04,  1.243514222709990E-02,  2.153078133163147E+00, -8.611824591475345E-03,
2454808.500000000, A.D. 2008-Dec-08 00:00:00.0000,  1.779418714853377E+00, -9.570067386554553E-01, -2.069598026699099E-01, -2.628442390109578E-03,  1.367226659462303E-02,  7.600055011570495E-04,  1.173016904216958E-02,  2.031015810013197E+00, -8.822600663090908E-03,
2454822.500000000, A.D. 2008-Dec-22 00:00:00.0000,  1.736110620679792E+00, -7.623127338140983E-01, -1.955705429548601E-01, -3.584834321036268E-03,  1.413832022075251E-02,  8.694705964275114E-04,  1.100906608735970E-02,  1.906160703782332E+00, -9.008439466674132E-03,
2454836.500000000, A.D. 2009-Jan-05 00:00:00.0000,  1.678219583004845E+00, -5.612669379169042E-01, -1.825401853680928E-01, -4.718027431622814E-03,  1.457539381522560E-02,  9.948976340869045E-04,  1.027451962682562E-02,  1.778977926690996E+00, -9.151424106390530E-03,
2454850.500000000, A.D. 2009-Jan-19 00:00:00.0000,  1.602985643175255E+00, -3.544910696920399E-01, -1.676258257256787E-01, -6.070115323103573E-03,  1.494972576389146E-02,  1.139092178615189E-03,  9.531049556345659E-03,  1.650250074433451E+00, -9.223325298283163E-03,
2454864.500000000, A.D. 2009-Feb-02 00:00:00.0000,  1.507002250546541E+00, -1.432252529046252E-01, -1.505451600856682E-01, -7.691081942672476E-03,  1.520486282620318E-02,  1.304779638097773E-03,  8.786067131261985E-03,  1.521260366093573E+00, -9.179642545846321E-03,
2454878.500000000, A.D. 2009-Feb-16 00:00:00.0000,  1.386131682334092E+00,  7.026254756111736E-02, -1.309835080917166E-01, -9.633904070971549E-03,  1.524758951702119E-02,  1.493610750937481E-03,  8.051525272642605E-03,  1.394078385799067E+00, -8.950833523208192E-03,
2454892.500000000, A.D. 2009-Mar-02 00:00:00.0000,  1.235559598921878E+00,  2.820309498266361E-01, -1.086230067446300E-01, -1.193790662154394E-02,  1.492855532255217E-02,  1.703839624327574E-03,  7.346377444487909E-03,  1.271985824112184E+00, -8.431506436491560E-03,
2454906.500000000, A.D. 2009-Mar-16 00:00:00.0000,  1.050239699194175E+00,  4.855441919531213E-01, -8.321960041187779E-02, -1.458689385513280E-02,  1.402474733662114E-02,  1.925639285512325E-03,  6.699805620089177E-03,  1.160035383079152E+00, -7.474212821465106E-03,
2454920.500000000, A.D. 2009-Mar-30 00:00:00.0000,  8.261942442247701E-01,  6.706713650723096E-01, -5.476547236324390E-02, -1.742739622306923E-02,  1.225360045702636E-02,  2.133745661040196E-03,  6.154102104308003E-03,  1.065549748290179E+00, -5.909748563963579E-03,
2454934.500000000, A.D. 2009-Apr-13 00:00:00.0000,  5.631589895224668E-01,  8.234773078134052E-01, -2.375170100584027E-02, -2.006927296677756E-02,  9.385132672083615E-03,  2.282034513431850E-03,  5.763455308980004E-03,  9.979113524077429E-01, -3.635543268283853E-03,
2454948.500000000, A.D. 2009-Apr-27 00:00:00.0000,  2.680284846981132E-01,  9.285787514524005E-01,  8.587034864581258E-03, -2.190493092742701E-02,  5.489985784391642E-03,  2.314568033816499E-03,  5.582185627352715E-03,  9.665254799674096E-01, -7.794786976085250E-04,
2454962.500000000, A.D. 2009-May-11 00:00:00.0000, -4.394263917247840E-02,  9.749454315305696E-01,  4.037171086143280E-02, -2.242303589357402E-02,  1.121691058768442E-03,  2.202583994220812E-03,  5.641352426065697E-03,  9.767698935970797E-01,  2.219393786736404E-03,
2454976.500000000, A.D. 2009-May-25 00:00:00.0000, -3.535138862543310E-01,  9.615125397203014E-01,  6.970854529603128E-02, -2.160773009942819E-02, -2.930188094652839E-03,  1.973819892655214E-03,  5.930356988367295E-03,  1.026809482377969E+00,  4.829340050254542E-03,
2454990.500000000, A.D. 2009-Jun-08 00:00:00.0000, -6.448135567303243E-01,  8.969102887750677E-01,  9.538777742416528E-02, -1.990570273957943E-02, -6.138747487542454E-03,  1.690855489376889E-03,  6.403618593953642E-03,  1.108752189236039E+00,  6.756106748428936E-03,
2455004.500000000, A.D. 2009-Jun-22 00:00:00.0000, -9.092123349601546E-01,  7.940451396304269E-01,  1.170561334275628E-01, -1.784089338777927E-02, -8.408931048331130E-03,  1.407708765740237E-03,  7.004532089133628E-03,  1.212797135627971E+00,  8.005354041791791E-03,
2455018.500000000, A.D. 2009-Jul-06 00:00:00.0000, -1.144338438887379E+00,  6.651133937638390E-01,  1.349370860308962E-01, -1.576538240413379E-02, -9.897600762333522E-03,  1.152497173754914E-03,  7.684032078177506E-03,  1.330448911633124E+00,  8.728949127166170E-03,
2455032.500000000, A.D. 2009-Jul-20 00:00:00.0000, -1.351394075990960E+00,  5.195643743153847E-01,  1.494967324172652E-01, -1.384711581369487E-02, -1.081659662349088E-02,  9.335547446882535E-04,  8.406429840087135E-03,  1.455528206763660E+00,  9.091239417865975E-03,
2455046.500000000, A.D. 2009-Aug-03 00:00:00.0000, -1.533053257414931E+00,  3.640648922347793E-01,  1.612398861917821E-01, -1.214049788994499E-02, -1.134467038832680E-02,  7.494996897840421E-04,  9.147943079818387E-03,  1.583917244280013E+00,  9.219347116694440E-03,
2455060.500000000, A.D. 2009-Aug-17 00:00:00.0000, -1.692320179448267E+00,  2.031290297641428E-01,  1.706233937346927E-01, -1.064585881260834E-02, -1.161090897264408E-02,  5.955791438042753E-04,  9.893382548203603E-03,  1.712986087214453E+00,  9.199904701048414E-03,
